seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr18	56357794	56358033	240	*	Distal Intergenic	18	56400337	56503564	103228	1	107022	ENSMUST00000237355.1	-42304
chr18	56432194	56432752	559	*	Promoter (<=1kb)	18	56432132	56503792	71661	1	107022	ENSMUST00000070166.5	62
chr18	56470605	56470912	308	*	Promoter (1-2kb)	18	56469267	56492330	23064	1	107022	ENSMUST00000237716.1	1338
chr18	56924621	56925406	786	*	Promoter (<=1kb)	18	56803669	56925515	121847	2	320253	ENSMUST00000153044.1	109
chr18	56925871	56926418	548	*	Promoter (<=1kb)	18	56761716	56925548	163833	2	320253	ENSMUST00000102912.7	-323
chr18	57132896	57133294	399	*	Promoter (<=1kb)	18	57133090	57297467	164378	1	70417	ENSMUST00000075770.12	0
chr18	57133513	57133737	225	*	Promoter (<=1kb)	18	57133090	57297467	164378	1	70417	ENSMUST00000075770.12	423
chr18	57355192	57355512	321	*	Promoter (<=1kb)	18	57354890	57365316	10427	1	73137	ENSMUST00000238069.1	302
chr18	57363134	57363494	361	*	Exon (ENSMUST00000025490.9/73137, exon 3 of 9)	18	57354890	57365316	10427	1	73137	ENSMUST00000238069.1	8244
chr18	57879349	57879951	603	*	Promoter (<=1kb)	18	57878678	57946821	68144	1	20496	ENSMUST00000115366.2	671
chr18	58013495	58013764	270	*	Exon (ENSMUST00000025497.7/14119, exon 63 of 65)	18	58025101	58026880	1780	2	14119	ENSMUST00000236932.1	13116
chr18	58209149	58210388	1240	*	Promoter (<=1kb)	18	58111767	58209926	98160	2	14119	ENSMUST00000237293.1	0
chr18	58210956	58211438	483	*	Promoter (<=1kb)	18	58008623	58210487	201865	2	14119	ENSMUST00000025497.7	-469
chr18	58555646	58555964	319	*	Promoter (<=1kb)	18	58556257	58612773	56517	1	225579	ENSMUST00000025500.6	-293
chr18	58835861	58836293	433	*	Promoter (<=1kb)	18	58836667	59054060	217394	1	240322	ENSMUST00000052907.6	-374
chr18	58836736	58837176	441	*	Promoter (<=1kb)	18	58836667	59054060	217394	1	240322	ENSMUST00000052907.6	69
chr18	58837296	58838121	826	*	Promoter (<=1kb)	18	58837317	58904414	67098	1	240322	ENSMUST00000236901.1	0
chr18	59174659	59175231	573	*	Promoter (<=1kb)	18	59175401	59182021	6621	1	78923	ENSMUST00000237594.1	-170
chr18	59175531	59176644	1114	*	Promoter (<=1kb)	18	59175650	59411336	235687	1	78923	ENSMUST00000080721.5	0
chr18	60500825	60501367	543	*	Promoter (<=1kb)	18	60474191	60501987	27797	2	106878	ENSMUST00000042710.7	620
chr18	60595392	60595808	417	*	3' UTR	18	60573750	60591788	18039	2	170947	ENSMUST00000056533.8	-3604
chr18	60602249	60602841	593	*	Promoter (1-2kb)	18	60593991	60600497	6507	2	104027	ENSMUST00000128528.2	-1752
chr18	60603181	60603888	708	*	Promoter (2-3kb)	18	60593991	60600497	6507	2	104027	ENSMUST00000128528.2	-2684
chr18	60623530	60624226	697	*	Promoter (<=1kb)	18	60600206	60624236	24031	2	104027	ENSMUST00000155195.2	10
chr18	60624457	60624798	342	*	Promoter (<=1kb)	18	60593982	60624573	30592	2	104027	ENSMUST00000130044.1	0
chr18	60747491	60747984	494	*	Promoter (<=1kb)	18	60747671	60778543	30873	1	20044	ENSMUST00000235603.1	0
chr18	60748732	60749151	420	*	Promoter (<=1kb)	18	60685963	60748650	62688	2	15531	ENSMUST00000237783.1	-82
chr18	60911576	60912491	916	*	Promoter (<=1kb)	18	60911780	60918561	6782	1	545260	ENSMUST00000040359.5	0
chr18	60984327	60984987	661	*	3' UTR	18	60963600	60985697	22098	1	12322	ENSMUST00000039904.6	20727
chr18	61014309	61014503	195	*	Promoter (<=1kb)	18	60995380	61014222	18843	2	240332	ENSMUST00000025520.9	-87
chr18	61035489	61036161	673	*	Promoter (<=1kb)	18	61018862	61036199	17338	2	12590	ENSMUST00000025521.8	38
chr18	61036251	61036808	558	*	Promoter (<=1kb)	18	61018862	61036199	17338	2	12590	ENSMUST00000025521.8	-52
chr18	61045093	61045474	382	*	Promoter (<=1kb)	18	61045150	61085061	39912	1	18596	ENSMUST00000025522.10	0
chr18	61256894	61257414	521	*	Exon (ENSMUST00000025468.14/225600, exon 11 of 22)	18	61275023	61289924	14902	1	225600	ENSMUST00000135688.1	-17609
chr18	61258055	61258341	287	*	Exon (ENSMUST00000025468.14/225600, exon 13 of 22)	18	61275023	61289924	14902	1	225600	ENSMUST00000135688.1	-16682
chr18	61397739	61398646	908	*	Promoter (<=1kb)	18	61397835	61397900	66	2	723889	ENSMUST00000198300.1	0
chr18	61398701	61398948	248	*	Promoter (<=1kb)	18	61397835	61397900	66	2	723889	ENSMUST00000198300.1	-801
chr18	61399209	61400287	1079	*	Promoter (<=1kb)	18	61298510	61400400	101891	2	170826	ENSMUST00000063307.5	113
chr18	61400646	61401003	358	*	Promoter (<=1kb)	18	61298136	61400431	102296	2	170826	ENSMUST00000075299.12	-215
chr18	61401497	61401807	311	*	Promoter (1-2kb)	18	61298136	61400431	102296	2	170826	ENSMUST00000075299.12	-1066
chr18	61535967	61536930	964	*	Promoter (<=1kb)	18	61491657	61536594	44938	2	328967	ENSMUST00000171629.2	0
chr18	61689462	61689583	122	*	Promoter (1-2kb)	18	61687935	61692538	4604	1	56069	ENSMUST00000025471.3	1527
chr18	61692045	61692648	604	*	3' UTR	18	61687935	61692538	4604	1	56069	ENSMUST00000025471.3	4110
chr18	61786264	61786987	724	*	Promoter (<=1kb)	18	61730261	61786611	56351	2	106877	ENSMUST00000154876.7	0
chr18	61910594	61911551	958	*	Promoter (<=1kb)	18	61799392	61911823	112432	2	319713	ENSMUST00000166783.2	272
chr18	62179410	62180037	628	*	Promoter (<=1kb)	18	62177816	62179959	2144	2	11555	ENSMUST00000053640.4	0
chr18	62323635	62324587	953	*	Promoter (<=1kb)	18	62324204	62467806	143603	1	15562	ENSMUST00000027560.7	0
chr18	62922720	62923533	814	*	Promoter (<=1kb)	18	62922506	62952136	29631	1	494504	ENSMUST00000237428.1	214
chr18	63386029	63387175	1147	*	Promoter (<=1kb)	18	63010848	63386269	375422	2	667742	ENSMUST00000238156.1	0
chr18	63387267	63387456	190	*	Promoter (<=1kb)	18	63010213	63387183	376971	2	667742	ENSMUST00000047480.12	-84
chr18	64264820	64266504	1685	*	Promoter (<=1kb)	18	64265986	64272240	6255	1	20451	ENSMUST00000139622.2	0
chr18	64332033	64332670	638	*	Promoter (1-2kb)	18	64200116	64333706	133591	2	73588	ENSMUST00000235475.1	1036
chr18	64332713	64333612	900	*	Promoter (<=1kb)	18	64200116	64333706	133591	2	73588	ENSMUST00000235475.1	94
chr18	64339397	64339762	366	*	Promoter (<=1kb)	18	64340020	64400987	60968	1	225631	ENSMUST00000175965.9	-258
chr18	64340239	64340475	237	*	Promoter (<=1kb)	18	64340020	64400987	60968	1	225631	ENSMUST00000175965.9	219
chr18	64340692	64341619	928	*	Promoter (<=1kb)	18	64340020	64400987	60968	1	225631	ENSMUST00000175965.9	672
chr18	64346019	64346332	314	*	Intron (ENSMUST00000175965.9/225631, intron 1 of 1)	18	64340020	64400987	60968	1	225631	ENSMUST00000175965.9	5999
chr18	64428298	64428796	499	*	Exon (ENSMUST00000237830.1/ENSMUST00000237830.1, exon 1 of 1)	18	64457894	64464326	6433	2	14151	ENSMUST00000238082.1	35530
chr18	64556797	64557078	282	*	Promoter (1-2kb)	18	64541462	64555200	13739	2	54670	ENSMUST00000235459.1	-1597
chr18	64659797	64660314	518	*	Promoter (<=1kb)	18	64577466	64660807	83342	2	54670	ENSMUST00000237686.1	493
chr18	64660399	64661728	1330	*	Promoter (<=1kb)	18	64528967	64661267	132301	2	54670	ENSMUST00000025482.9	0
chr18	65431525	65431924	400	*	Promoter (<=1kb)	18	65431374	65448974	17601	1	240354	ENSMUST00000236284.1	151
chr18	65873353	65874104	752	*	Promoter (<=1kb)	18	65873504	65880258	6755	1	225642	ENSMUST00000173530.3	0
chr18	65934478	65934977	500	*	Promoter (2-3kb)	18	65935284	65937815	2532	2	19434	ENSMUST00000236444.1	2838
chr18	65935135	65935617	483	*	Promoter (2-3kb)	18	65935284	65937815	2532	2	19434	ENSMUST00000236444.1	2198
chr18	65937959	65939342	1384	*	Promoter (<=1kb)	18	65928277	65939069	10793	2	19434	ENSMUST00000236247.1	0
chr18	66290858	66291797	940	*	Promoter (<=1kb)	18	66045302	66291446	246145	2	320924	ENSMUST00000146610.1	0
chr18	66291848	66292688	841	*	Promoter (<=1kb)	18	66056855	66292667	235813	2	320924	ENSMUST00000130300.2	0
chr18	66457538	66458124	587	*	Promoter (<=1kb)	18	66458533	66465560	7028	1	58801	ENSMUST00000025399.8	-409
chr18	66458567	66460020	1454	*	Promoter (<=1kb)	18	66458575	66465565	6991	1	58801	ENSMUST00000237161.1	0
chr18	66460801	66461195	395	*	Promoter (2-3kb)	18	66458593	66464080	5488	1	58801	ENSMUST00000236933.1	2208
chr18	66470740	66471115	376	*	Distal Intergenic	18	66458593	66464080	5488	1	58801	ENSMUST00000236933.1	12147
chr18	66860231	66860751	521	*	Promoter (<=1kb)	18	66857704	66860506	2803	2	17202	ENSMUST00000057942.3	0
chr18	67087980	67088663	684	*	Promoter (<=1kb)	18	67088216	67226792	138577	1	14680	ENSMUST00000025402.14	0
chr18	67088742	67089185	444	*	Promoter (<=1kb)	18	67088335	67192846	104512	1	14680	ENSMUST00000236551.1	407
chr18	67132894	67134332	1439	*	Promoter (<=1kb)	18	67132983	67222715	89733	1	14680	ENSMUST00000236771.1	0
chr18	67245929	67246209	281	*	Promoter (<=1kb)	18	67225043	67245830	20788	2	225651	ENSMUST00000073054.4	-99
chr18	67343214	67344162	949	*	Promoter (<=1kb)	18	67343604	67367785	24182	1	12683	ENSMUST00000025404.9	0
chr18	67390213	67390596	384	*	Promoter (<=1kb)	18	67390717	67402749	12033	1	67951	ENSMUST00000001513.7	-121
chr18	67390656	67390665	10	*	Promoter (<=1kb)	18	67390717	67402749	12033	1	67951	ENSMUST00000001513.7	-52
chr18	67390819	67391433	615	*	Promoter (<=1kb)	18	67390717	67402749	12033	1	67951	ENSMUST00000001513.7	102
chr18	67391674	67391928	255	*	Promoter (<=1kb)	18	67392267	67401430	9164	1	67951	ENSMUST00000236667.1	-339
chr18	67464308	67464794	487	*	Promoter (<=1kb)	18	67464866	67479835	14970	1	225655	ENSMUST00000025411.8	-72
chr18	67464974	67465592	619	*	Promoter (<=1kb)	18	67464891	67478410	13520	1	225655	ENSMUST00000237312.1	83
chr18	67472757	67472938	182	*	Promoter (<=1kb)	18	67472872	67479352	6481	1	225655	ENSMUST00000235414.1	0
chr18	67472993	67473202	210	*	Promoter (<=1kb)	18	67472872	67479352	6481	1	225655	ENSMUST00000235414.1	121
chr18	67609954	67610246	293	*	Promoter (<=1kb)	18	67488209	67610790	122582	2	68166	ENSMUST00000115050.9	544
chr18	69125728	69125783	56	*	Distal Intergenic	18	69022199	69022273	75	2	102465187	ENSMUST00000184434.1	-103455
chr18	69197901	69198895	995	*	Exon (ENSMUST00000237660.1/ENSMUST00000237660.1, exon 1 of 2)	18	69343356	69564082	220727	1	21413	ENSMUST00000203002.3	-144461
chr18	69592525	69592790	266	*	Promoter (<=1kb)	18	69592988	69683445	90458	1	21413	ENSMUST00000114978.8	-198
chr18	70052858	70053617	760	*	Promoter (<=1kb)	18	69983656	70053588	69933	2	80718	ENSMUST00000069749.8	0
chr18	72350792	72351260	469	*	Promoter (<=1kb)	18	71253634	72351069	1097436	2	13176	ENSMUST00000114943.10	0
chr18	73622921	73623158	238	*	Distal Intergenic	18	73640158	73642563	2406	2	17128	ENSMUST00000131339.7	19405
chr18	73824336	73824791	456	*	Distal Intergenic	18	73797662	73815449	17788	2	107029	ENSMUST00000237619.1	-8887
chr18	73930685	73930852	168	*	3' UTR	18	73863672	73871980	8309	1	71263	ENSMUST00000134847.1	67013
chr18	73963215	73963444	230	*	Intron (ENSMUST00000162863.7/225724, intron 2 of 4)	18	74017907	74020088	2182	1	77855	ENSMUST00000159260.1	-54463
chr18	74063273	74063279	7	*	Promoter (1-2kb)	18	73928486	74064392	135907	2	225724	ENSMUST00000162863.7	1113
chr18	74065603	74065842	240	*	Promoter (<=1kb)	18	73971170	74065359	94190	2	225724	ENSMUST00000160601.1	-244
chr18	74442124	74442308	185	*	Promoter (<=1kb)	18	74442537	74771493	328957	1	17919	ENSMUST00000074157.12	-229
chr18	74442506	74443352	847	*	Promoter (<=1kb)	18	74442537	74771493	328957	1	17919	ENSMUST00000074157.12	0
chr18	74443491	74443905	415	*	Promoter (<=1kb)	18	74442607	74770805	328199	1	17919	ENSMUST00000121875.7	884
chr18	74444297	74444492	196	*	Promoter (1-2kb)	18	74442607	74770805	328199	1	17919	ENSMUST00000121875.7	1690
chr18	74779505	74780170	666	*	Promoter (<=1kb)	18	74779197	74806208	27012	1	52538	ENSMUST00000041053.10	308
chr18	74823200	74823254	55	*	Distal Intergenic	18	74793383	74806208	12826	1	52538	ENSMUST00000237306.1	29817
chr18	74960517	74962550	2034	*	Promoter (<=1kb)	18	74939322	74961263	21942	2	16891	ENSMUST00000066532.4	0
chr18	74994813	74995037	225	*	Distal Intergenic	18	74998558	75003380	4823	1	319195	ENSMUST00000237431.1	-3521
chr18	75423170	75423728	559	*	Distal Intergenic	18	75374914	75394001	19088	1	17131	ENSMUST00000172718.1	48256
chr18	75426680	75426943	264	*	Distal Intergenic	18	75374914	75394001	19088	1	17131	ENSMUST00000172718.1	51766
chr18	75435099	75435251	153	*	3' UTR	18	75374914	75394001	19088	1	17131	ENSMUST00000172718.1	60185
chr18	75503024	75503240	217	*	Intron (ENSMUST00000165559.2/269037, intron 9 of 11)	18	75514645	75522806	8162	1	100038353	ENSMUST00000181913.1	-11405
chr18	75519631	75520012	382	*	Exon (ENSMUST00000181913.1/100038353, exon 3 of 4)	18	75514645	75522806	8162	1	100038353	ENSMUST00000181913.1	4986
chr18	75695257	75697437	2181	*	Promoter (<=1kb)	18	75431224	75697554	266331	2	269037	ENSMUST00000165559.2	117
chr18	75819257	75820024	768	*	Promoter (<=1kb)	18	75820178	76148564	328387	1	207259	ENSMUST00000058997.14	-154
chr18	75820248	75821340	1093	*	Promoter (<=1kb)	18	75820215	76148561	328347	1	207259	ENSMUST00000236462.1	33
chr18	76059275	76060787	1513	*	Promoter (<=1kb)	18	76059458	76146443	86986	1	207259	ENSMUST00000167921.1	0
chr18	76136854	76137160	307	*	Exon (ENSMUST00000058997.14/207259, exon 4 of 5)	18	76170552	76170652	101	1	102465184	ENSMUST00000184549.1	-33392
chr18	76145608	76146354	747	*	3' UTR	18	76170552	76170652	101	1	102465184	ENSMUST00000184549.1	-24198
chr18	76379089	76379410	322	*	Distal Intergenic	18	76262492	76302642	40151	1	17126	ENSMUST00000113930.2	116597
chr18	76533256	76533796	541	*	Distal Intergenic	18	76262492	76302642	40151	1	17126	ENSMUST00000113930.2	270764
chr18	76843796	76844755	960	*	Distal Intergenic	18	76856405	76900342	43938	1	664805	ENSMUST00000166956.1	-11650
chr18	76846622	76847233	612	*	Distal Intergenic	18	76856405	76900342	43938	1	664805	ENSMUST00000166956.1	-9172
chr18	76856061	76856467	407	*	Promoter (<=1kb)	18	76856405	76900342	43938	1	664805	ENSMUST00000166956.1	0
chr18	76858714	76860938	2225	*	Promoter (2-3kb)	18	76856405	76900342	43938	1	664805	ENSMUST00000166956.1	2309
chr18	76979872	76980124	253	*	3' UTR	18	76978461	77006872	28412	2	71206	ENSMUST00000154053.7	26748
chr18	77185022	77186437	1416	*	Promoter (<=1kb)	18	77185839	77258771	72933	1	225742	ENSMUST00000075290.7	0
chr18	77198222	77198417	196	*	Intron (ENSMUST00000075290.7/225742, intron 1 of 7)	18	77185853	77255450	69598	1	225742	ENSMUST00000079618.10	12369
chr18	77198500	77198552	53	*	Intron (ENSMUST00000075290.7/225742, intron 1 of 7)	18	77185853	77255450	69598	1	225742	ENSMUST00000079618.10	12647
chr18	77254193	77254902	710	*	3' UTR	18	77281958	77442254	160297	1	240411	ENSMUST00000096547.10	-27056
chr18	77258691	77258745	55	*	3' UTR	18	77281958	77442254	160297	1	240411	ENSMUST00000096547.10	-23213
chr18	77597497	77597576	80	*	Distal Intergenic	18	77562144	77565161	3018	2	225743	ENSMUST00000182146.2	-32336
chr18	77597690	77597777	88	*	Distal Intergenic	18	77562144	77565161	3018	2	225743	ENSMUST00000182146.2	-32529
chr18	77732052	77732320	269	*	Promoter (<=1kb)	18	77729496	77732739	3244	2	105246501	ENSMUST00000180530.2	419
chr18	77794091	77795275	1185	*	Promoter (<=1kb)	18	77794545	77882879	88335	1	19201	ENSMUST00000114741.3	0
chr18	78047124	78047924	801	*	Exon (ENSMUST00000170760.2/620235, exon 4 of 6)	18	78043614	78057395	13782	2	620235	ENSMUST00000170760.2	9471
chr18	78048281	78049041	761	*	Exon (ENSMUST00000170760.2/620235, exon 3 of 6)	18	78043614	78057395	13782	2	620235	ENSMUST00000170760.2	8354
chr18	78755036	78755359	324	*	3' UTR	18	78146148	78596942	450795	2	27411	ENSMUST00000237674.1	-158094
chr18	78755475	78755736	262	*	Exon (ENSMUST00000025430.10/240427, exon 6 of 6)	18	78146148	78596942	450795	2	27411	ENSMUST00000237674.1	-158533
chr18	80047118	80048289	1172	*	Promoter (<=1kb)	18	80046890	80119639	72750	1	93737	ENSMUST00000070219.8	228
chr18	80109707	80109804	98	*	Intron (ENSMUST00000070219.8/93737, intron 2 of 2)	18	80126311	80151482	25172	2	240442	ENSMUST00000066743.10	41678
chr18	80169487	80170057	571	*	Distal Intergenic	18	80186239	80193569	7331	1	105246506	ENSMUST00000236423.1	-16182
chr18	80176084	80176278	195	*	Distal Intergenic	18	80186239	80193569	7331	1	105246506	ENSMUST00000236423.1	-9961
chr18	80236651	80237059	409	*	Promoter (<=1kb)	18	80229758	80236833	7076	2	66255	ENSMUST00000237192.1	0
chr18	80256656	80257493	838	*	Promoter (<=1kb)	18	80256318	80292712	36395	1	66943	ENSMUST00000070135.7	338
chr18	80257924	80258184	261	*	Promoter (1-2kb)	18	80256318	80292712	36395	1	66943	ENSMUST00000070135.7	1606
chr18	80295532	80296570	1039	*	3' UTR	18	80262840	80263485	646	1	66943	ENSMUST00000155039.1	32692
chr18	80322274	80322661	388	*	Exon (ENSMUST00000077962.7/240444, exon 3 of 4)	18	80322679	80363336	40658	2	240444	ENSMUST00000184574.1	40675
chr18	80322802	80323447	646	*	5' UTR	18	80322679	80363336	40658	2	240444	ENSMUST00000184574.1	39889
chr18	80362647	80364115	1469	*	Promoter (<=1kb)	18	80322679	80363336	40658	2	240444	ENSMUST00000184574.1	0
chr18	80554935	80555100	166	*	Distal Intergenic	18	80541892	80544546	2655	2	100039348	ENSMUST00000236225.1	-10389
chr18	80555148	80555257	110	*	Distal Intergenic	18	80541892	80544546	2655	2	100039348	ENSMUST00000236225.1	-10602
chr18	80617229	80617584	356	*	Intron (ENSMUST00000167977.7/18018, intron 9 of 9)	18	80607390	80608975	1586	2	18018	ENSMUST00000237776.1	-8254
chr18	80707575	80707953	379	*	Promoter (<=1kb)	18	80606205	80708173	101969	2	18018	ENSMUST00000167977.7	220
chr18	80708238	80708714	477	*	Promoter (<=1kb)	18	80647435	80708173	60739	2	18018	ENSMUST00000035800.7	-65
chr18	80712405	80712954	550	*	Promoter (<=1kb)	18	80606205	80712766	106562	2	18018	ENSMUST00000170905.8	0
chr18	80713077	80713970	894	*	Promoter (<=1kb)	18	80647435	80713071	65637	2	18018	ENSMUST00000236711.1	-6
chr18	80714446	80714766	321	*	Promoter (1-2kb)	18	80647435	80713071	65637	2	18018	ENSMUST00000236711.1	-1375
chr18	80714839	80715735	897	*	Promoter (1-2kb)	18	80647435	80713071	65637	2	18018	ENSMUST00000236711.1	-1768
chr18	80973447	80973925	479	*	Promoter (1-2kb)	18	80969286	80975031	5746	2	20689	ENSMUST00000235746.1	1106
chr18	80973976	80974662	687	*	Promoter (<=1kb)	18	80969286	80975031	5746	2	20689	ENSMUST00000235746.1	369
chr18	80985292	80986584	1293	*	Promoter (<=1kb)	18	80969222	80986536	17315	2	20689	ENSMUST00000238808.1	0
chr18	80987241	80987450	210	*	Promoter (<=1kb)	18	80966376	80986771	20396	2	20689	ENSMUST00000057950.8	-470
chr18	80987539	80988053	515	*	Promoter (<=1kb)	18	80966376	80986771	20396	2	20689	ENSMUST00000057950.8	-768
chr18	81180436	81180654	219	*	Distal Intergenic	18	80966376	80986771	20396	2	20689	ENSMUST00000057950.8	-193665
chr18	81916389	81916747	359	*	Exon (ENSMUST00000235452.1/ENSMUST00000235452.1, exon 1 of 2)	18	81992010	81992080	71	2	100628596	ENSMUST00000175295.1	75333
chr18	82405621	82407316	1696	*	Promoter (<=1kb)	18	82392380	82406777	14398	2	14427	ENSMUST00000065224.7	0
chr18	82474730	82475059	330	*	Promoter (<=1kb)	18	82475146	82558703	83558	1	17196	ENSMUST00000091789.10	-87
chr18	82475130	82476115	986	*	Promoter (<=1kb)	18	82475146	82558703	83558	1	17196	ENSMUST00000091789.10	0
chr18	82476230	82476469	240	*	Promoter (<=1kb)	18	82475370	82584217	108848	1	17196	ENSMUST00000143506.7	860
chr18	82554491	82554980	490	*	Promoter (<=1kb)	18	82554509	82585631	31123	1	17196	ENSMUST00000142850.8	0
chr18	82583980	82584904	925	*	3' UTR	18	82563262	82584287	21026	1	17196	ENSMUST00000150952.1	20718
chr18	82909417	82909981	565	*	Promoter (<=1kb)	18	82910663	82955958	45296	1	329003	ENSMUST00000235793.1	-682
chr18	82910028	82910758	731	*	Promoter (<=1kb)	18	82910663	82955958	45296	1	329003	ENSMUST00000235793.1	0
chr18	82911076	82912314	1239	*	Promoter (<=1kb)	18	82911332	82987004	75673	1	329003	ENSMUST00000235902.1	0
chr18	82913258	82914337	1080	*	Promoter (<=1kb)	18	82914632	83005314	90683	1	329003	ENSMUST00000071233.6	-295
chr18	82914933	82915506	574	*	Promoter (<=1kb)	18	82914632	83005314	90683	1	329003	ENSMUST00000071233.6	301
chr18	82917424	82917647	224	*	Promoter (<=1kb)	18	82917754	82955817	38064	1	329003	ENSMUST00000237340.1	-107
chr18	82955835	82956061	227	*	Exon (ENSMUST00000235793.1/329003, exon 2 of 2)	18	82987808	83001700	13893	1	329003	ENSMUST00000236468.1	-31747
chr18	82956257	82956370	114	*	Exon (ENSMUST00000171238.7/329003, exon 2 of 6)	18	82987808	83001700	13893	1	329003	ENSMUST00000236468.1	-31438
chr18	82956764	82957092	329	*	Exon (ENSMUST00000171238.7/329003, exon 2 of 6)	18	82987808	83001700	13893	1	329003	ENSMUST00000236468.1	-30716
chr18	84084949	84085143	195	*	Promoter (<=1kb)	18	84015818	84085075	69258	2	110796	ENSMUST00000235188.1	0
chr18	84085811	84086203	393	*	Promoter (<=1kb)	18	84011627	84086404	74778	2	110796	ENSMUST00000060303.9	201
chr18	84087212	84087464	253	*	Promoter (<=1kb)	18	84015867	84087706	71840	2	110796	ENSMUST00000237918.1	242
chr18	84088179	84088640	462	*	Promoter (<=1kb)	18	84088671	84096088	7418	1	225791	ENSMUST00000235383.1	-31
chr18	84088696	84089112	417	*	Promoter (<=1kb)	18	84088671	84096088	7418	1	225791	ENSMUST00000235383.1	25
chr18	84091813	84092765	953	*	Intron (ENSMUST00000060223.3/225791, intron 1 of 1)	18	84088671	84096088	7418	1	225791	ENSMUST00000235383.1	3142
chr18	84175086	84175414	329	*	Intron (ENSMUST00000125450.8/240476, intron 2 of 2)	18	84088671	84096088	7418	1	225791	ENSMUST00000235383.1	86415
chr18	84702734	84702927	194	*	Distal Intergenic	18	84667465	84685702	18238	2	66054	ENSMUST00000025546.16	-17032
chr18	84719491	84720041	551	*	Promoter (<=1kb)	18	84720019	84739587	19569	1	240479	ENSMUST00000161429.2	0
chr18	84720291	84721054	764	*	Promoter (<=1kb)	18	84720883	84730224	9342	1	240479	ENSMUST00000161033.1	0
chr18	84729987	84730598	612	*	5' UTR	18	84720883	84740436	19554	1	240479	ENSMUST00000235504.1	9104
chr18	86394095	86394654	560	*	Promoter (<=1kb)	18	86394952	86506718	111767	1	246317	ENSMUST00000058829.3	-298
chr18	86394798	86395077	280	*	Promoter (<=1kb)	18	86394952	86506718	111767	1	246317	ENSMUST00000058829.3	0
chr18	86395193	86395461	269	*	Promoter (<=1kb)	18	86394952	86506718	111767	1	246317	ENSMUST00000058829.3	241
chr18	86395552	86396132	581	*	Promoter (<=1kb)	18	86395821	86473716	77896	1	246317	ENSMUST00000236600.1	0
chr18	86711222	86711943	722	*	Promoter (<=1kb)	18	86711520	86717589	6070	1	12405	ENSMUST00000122464.7	0
chr18	86712843	86713523	681	*	Promoter (<=1kb)	18	86713048	86718283	5236	1	12405	ENSMUST00000169470.1	0
chr18	89768842	89769444	603	*	Promoter (<=1kb)	18	89292424	89769528	477105	2	623279	ENSMUST00000097495.4	84
chr18	89769588	89769908	321	*	Promoter (<=1kb)	18	89292424	89769528	477105	2	623279	ENSMUST00000097495.4	-60
chr19	3205422	3205557	136	*	Distal Intergenic	19	3053071	3197732	144662	2	70011	ENSMUST00000237047.1	-7690
chr19	3205985	3206181	197	*	Exon (ENSMUST00000236294.1/ENSMUST00000236294.1, exon 1 of 1)	19	3053071	3197732	144662	2	70011	ENSMUST00000237047.1	-8253
chr19	3322293	3322845	553	*	Promoter (<=1kb)	19	3322334	3370748	48415	1	12894	ENSMUST00000237938.1	0
chr19	3323545	3324145	601	*	Promoter (<=1kb)	19	3323348	3351674	28327	1	12894	ENSMUST00000235968.1	197
chr19	3414167	3414859	693	*	Promoter (<=1kb)	19	3409915	3414544	4630	2	14419	ENSMUST00000237521.1	0
chr19	3685641	3686340	700	*	Promoter (<=1kb)	19	3584828	3686556	101729	2	16973	ENSMUST00000025856.16	216
chr19	3686716	3687288	573	*	Promoter (<=1kb)	19	3621671	3686564	64894	2	16973	ENSMUST00000176867.1	-152
chr19	3767164	3767470	307	*	Promoter (<=1kb)	19	3767421	3808829	41409	1	225888	ENSMUST00000052699.12	0
chr19	3903381	3903509	129	*	Promoter (<=1kb)	19	3898736	3903355	4620	2	27060	ENSMUST00000132164.1	-26
chr19	3904299	3904761	463	*	Promoter (<=1kb)	19	3902694	3904421	1728	2	27060	ENSMUST00000127308.1	0
chr19	3906243	3907063	821	*	Promoter (<=1kb)	19	3896050	3906991	10942	2	27060	ENSMUST00000126070.8	0
chr19	3907266	3907482	217	*	Promoter (<=1kb)	19	3896050	3907133	11084	2	27060	ENSMUST00000001801.10	-133
chr19	3935076	3936470	1395	*	Promoter (<=1kb)	19	3935186	3949339	14154	1	54445	ENSMUST00000165711.2	0
chr19	4100080	4101443	1364	*	Promoter (<=1kb)	19	4100269	4104929	4661	1	18739	ENSMUST00000131265.7	0
chr19	4110751	4111003	253	*	Promoter (<=1kb)	19	4110800	4112014	1215	1	18739	ENSMUST00000126620.2	0
chr19	4213784	4215364	1581	*	Promoter (<=1kb)	19	4214357	4233263	18907	1	105948585	ENSMUST00000236364.1	0
chr19	4215496	4215760	265	*	Promoter (<=1kb)	19	4214594	4222513	7920	1	56708	ENSMUST00000126457.1	902
chr19	4263840	4264092	253	*	Promoter (<=1kb)	19	4263818	4263878	61	2	102465595	ENSMUST00000184641.1	0
chr19	4268442	4269267	826	*	Promoter (<=1kb)	19	4261668	4269180	7513	2	245857	ENSMUST00000037992.15	0
chr19	4269324	4269368	45	*	Promoter (<=1kb)	19	4263662	4269180	5519	2	245857	ENSMUST00000235815.1	-144
chr19	4282448	4283013	566	*	Promoter (<=1kb)	19	4280646	4283033	2388	2	68423	ENSMUST00000167215.1	20
