seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr2	153561619	153561740	122	*	Distal Intergenic	2	153407462	153529971	122510	2	329540	ENSMUST00000035346.13	-31648
chr2	153649068	153650593	1526	*	Promoter (<=1kb)	2	153649450	153687730	38281	1	13436	ENSMUST00000072997.9	0
chr2	154407126	154408576	1451	*	Promoter (<=1kb)	2	154376313	154408081	31769	2	20648	ENSMUST00000028991.6	0
chr2	154426687	154426845	159	*	Distal Intergenic	2	154436481	154539356	102876	1	12396	ENSMUST00000109725.7	-9636
chr2	154549228	154549825	598	*	Promoter (<=1kb)	2	154548927	154550003	1077	1	75480	ENSMUST00000109709.3	301
chr2	154552237	154552764	528	*	Promoter (<=1kb)	2	154551776	154553276	1501	1	70362	ENSMUST00000226583.1	461
chr2	155019060	155019326	267	*	Intron (ENSMUST00000137333.7/50518, intron 3 of 4)	2	155013531	155051012	37482	1	50518	ENSMUST00000029123.2	5529
chr2	155019373	155019801	429	*	Intron (ENSMUST00000137333.7/50518, intron 3 of 4)	2	155013531	155051012	37482	1	50518	ENSMUST00000029123.2	5842
chr2	155381073	155381461	389	*	Promoter (<=1kb)	2	155381059	155386057	4999	1	68728	ENSMUST00000151466.7	14
chr2	155629029	155629716	688	*	Promoter (<=1kb)	2	155629060	155630384	1325	1	668940	ENSMUST00000124415.1	0
chr2	156420562	156420910	349	*	Promoter (<=1kb)	2	156420909	156543214	122306	1	13821	ENSMUST00000103137.9	0
chr2	156421029	156421834	806	*	Promoter (<=1kb)	2	156421048	156543214	122167	1	13821	ENSMUST00000109574.7	0
chr2	156475019	156476480	1462	*	Promoter (<=1kb)	2	156475534	156543212	67679	1	13821	ENSMUST00000029155.15	0
chr2	156613808	156613985	178	*	Promoter (<=1kb)	2	156613705	156764363	150659	1	228836	ENSMUST00000169464.8	103
chr2	156721323	156722609	1287	*	Promoter (<=1kb)	2	156721492	156764363	42872	1	228836	ENSMUST00000099145.5	0
chr2	156775456	156775961	506	*	Promoter (<=1kb)	2	156775457	156780534	5078	1	98932	ENSMUST00000132985.1	0
chr2	157077636	157079692	2057	*	Promoter (<=1kb)	2	157015799	157079254	63456	2	320706	ENSMUST00000069098.6	0
chr2	157423892	157424073	182	*	Promoter (<=1kb)	2	157424116	157455707	31592	1	20779	ENSMUST00000145715.1	-43
chr2	157424225	157424674	450	*	Promoter (<=1kb)	2	157424280	157471862	47583	1	20779	ENSMUST00000029175.13	0
chr2	157424904	157425095	192	*	Promoter (<=1kb)	2	157424392	157458600	34209	1	20779	ENSMUST00000129770.1	512
chr2	157457063	157457841	779	*	Promoter (<=1kb)	2	157457085	157470355	13271	1	20779	ENSMUST00000109529.1	0
chr2	157943869	157944047	179	*	Exon (ENSMUST00000109523.1/277432, exon 4 of 4)	2	157914653	157944719	30067	1	277432	ENSMUST00000109523.1	29216
chr2	160365388	160367037	1650	*	Promoter (<=1kb)	2	160363703	160367065	3363	2	16658	ENSMUST00000099126.4	28
chr2	160367108	160367616	509	*	Promoter (<=1kb)	2	160363703	160367065	3363	2	16658	ENSMUST00000099126.4	-43
chr2	160730664	160731592	929	*	Promoter (<=1kb)	2	160731300	160762502	31203	1	18803	ENSMUST00000151590.7	0
chr2	160731678	160732579	902	*	Promoter (<=1kb)	2	160731699	160747888	16190	1	18803	ENSMUST00000174885.1	0
chr2	160887776	160888232	457	*	Promoter (<=1kb)	2	160888108	160906002	17895	1	64899	ENSMUST00000040872.12	0
chr2	160888397	160888731	335	*	Promoter (<=1kb)	2	160888171	160905792	17622	1	64899	ENSMUST00000109457.2	226
chr2	162943216	162943758	543	*	Promoter (<=1kb)	2	162943472	162972021	28550	1	241764	ENSMUST00000153416.7	0
chr2	162947699	162947855	157	*	Promoter (<=1kb)	2	162948005	162949539	1535	1	241764	ENSMUST00000124264.2	-150
chr2	163203240	163203541	302	*	Promoter (<=1kb)	2	163203125	163324170	121046	1	269389	ENSMUST00000109428.8	115
chr2	163482087	163482228	142	*	Distal Intergenic	2	163466379	163472629	6251	2	228859	ENSMUST00000109418.1	-9458
chr2	163749609	163750206	598	*	Promoter (<=1kb)	2	163726584	163750239	23656	2	11486	ENSMUST00000017841.3	33
chr2	163750342	163750690	349	*	Promoter (<=1kb)	2	163726584	163750239	23656	2	11486	ENSMUST00000017841.3	-103
chr2	163918515	163918878	364	*	Promoter (<=1kb)	2	163859751	163918683	58933	2	241770	ENSMUST00000044734.2	0
chr2	164389537	164389804	268	*	Promoter (<=1kb)	2	164355595	164389095	33501	2	20568	ENSMUST00000167427.1	-442
chr2	164441252	164443227	1976	*	Promoter (<=1kb)	2	164424247	164443186	18940	2	20971	ENSMUST00000017153.3	0
chr2	164486059	164487450	1392	*	Promoter (<=1kb)	2	164486106	164490767	4662	1	52840	ENSMUST00000109350.8	0
chr2	164744897	164745707	811	*	Promoter (<=1kb)	2	164731180	164745931	14752	2	71856	ENSMUST00000109328.7	224
chr2	164784884	164787003	2120	*	Promoter (<=1kb)	2	164785823	164792487	6665	1	101113	ENSMUST00000174070.7	0
chr2	164856710	164857616	907	*	Promoter (<=1kb)	2	164839518	164857542	18025	2	18830	ENSMUST00000109316.7	0
chr2	164960525	164960964	440	*	Promoter (<=1kb)	2	164960802	164962752	1951	1	57138	ENSMUST00000125867.1	0
chr2	164961126	164961333	208	*	Promoter (<=1kb)	2	164960846	164999722	38877	1	57138	ENSMUST00000202223.3	280
chr2	165055703	165056129	427	*	Promoter (<=1kb)	2	165055704	165071000	15297	1	21939	ENSMUST00000184221.1	0
chr2	165387850	165388332	483	*	Promoter (<=1kb)	2	165374264	165388259	13996	2	228876	ENSMUST00000103084.3	0
chr2	165472820	165473194	375	*	Promoter (<=1kb)	2	165444103	165473199	29097	2	114644	ENSMUST00000147107.1	5
chr2	165954705	165955322	618	*	Distal Intergenic	2	165992636	166071470	78835	1	17979	ENSMUST00000109252.7	-37314
chr2	165987221	165987410	190	*	Intron (ENSMUST00000146963.1/ENSMUST00000146963.1, intron 2 of 2)	2	165992636	166071470	78835	1	17979	ENSMUST00000109252.7	-5226
chr2	165992266	165993755	1490	*	Promoter (<=1kb)	2	165992636	166071470	78835	1	17979	ENSMUST00000109252.7	0
chr2	166154485	166154695	211	*	Promoter (<=1kb)	2	166132593	166154423	21831	2	72043	ENSMUST00000133395.1	-62
chr2	166155077	166155646	570	*	Promoter (<=1kb)	2	166073920	166155285	81366	2	72043	ENSMUST00000088086.3	0
chr2	166712738	166713216	479	*	Promoter (<=1kb)	2	166644595	166713602	69008	2	277360	ENSMUST00000140624.1	386
chr2	166785904	166786958	1055	*	Distal Intergenic	2	166793767	166799505	5739	1	76367	ENSMUST00000151826.1	-6809
chr2	167188431	167188994	564	*	Promoter (<=1kb)	2	167095969	167188818	92850	2	16500	ENSMUST00000207917.1	0
chr2	167344216	167344883	668	*	Intron (ENSMUST00000109221.8/56336, intron 1 of 8)	2	167298444	167349183	50740	2	56336	ENSMUST00000109221.8	4300
chr2	167347714	167350117	2404	*	Promoter (<=1kb)	2	167298444	167349183	50740	2	56336	ENSMUST00000109221.8	0
chr2	167538021	167538544	524	*	Promoter (<=1kb)	2	167538195	167542814	4620	1	20613	ENSMUST00000052631.7	0
chr2	167538626	167539297	672	*	Promoter (<=1kb)	2	167538195	167542814	4620	1	20613	ENSMUST00000052631.7	431
chr2	167565725	167565927	203	*	Intron (ENSMUST00000127006.1/ENSMUST00000127006.1, intron 2 of 3)	2	167538195	167542814	4620	1	20613	ENSMUST00000052631.7	27530
chr2	167662001	167662775	775	*	Promoter (<=1kb)	2	167642608	167661556	18949	2	407243	ENSMUST00000006587.6	-445
chr2	167688054	167691506	3453	*	Promoter (<=1kb)	2	167688915	167690418	1504	1	12608	ENSMUST00000070642.3	0
chr2	168049323	168049472	150	*	Distal Intergenic	2	168081004	168101203	20200	1	58220	ENSMUST00000052125.6	-31532
chr2	168049640	168051015	1376	*	Distal Intergenic	2	168081004	168101203	20200	1	58220	ENSMUST00000052125.6	-29989
chr2	168079955	168080119	165	*	Promoter (<=1kb)	2	168081004	168101203	20200	1	58220	ENSMUST00000052125.6	-885
chr2	168080840	168082501	1662	*	Promoter (<=1kb)	2	168081004	168101203	20200	1	58220	ENSMUST00000052125.6	0
chr2	168117321	168117767	447	*	Exon (ENSMUST00000239040.1/ENSMUST00000239040.1, exon 2 of 7)	2	168081004	168101203	20200	1	58220	ENSMUST00000052125.6	36317
chr2	168159032	168159686	655	*	Distal Intergenic	2	168152603	168154513	1911	2	77017	ENSMUST00000129713.1	-4519
chr2	168161891	168162287	397	*	Distal Intergenic	2	168152603	168154513	1911	2	77017	ENSMUST00000129713.1	-7378
chr2	168231208	168231407	200	*	Promoter (<=1kb)	2	168230622	168232594	1973	1	69372	ENSMUST00000099071.4	586
chr2	168589835	168590389	555	*	Promoter (<=1kb)	2	168476410	168590260	113851	2	18019	ENSMUST00000074618.9	0
chr2	168741120	168741868	749	*	Promoter (<=1kb)	2	168634438	168741800	107363	2	11981	ENSMUST00000029060.10	0
chr2	168742002	168742344	343	*	Promoter (<=1kb)	2	168634438	168742133	107696	2	11981	ENSMUST00000109177.7	0
chr2	168765451	168767164	1714	*	Promoter (<=1kb)	2	168748332	168767029	18698	2	99377	ENSMUST00000075044.9	0
chr2	169633546	169633807	262	*	Promoter (<=1kb)	2	169633676	169888504	254829	1	228911	ENSMUST00000109157.1	0
chr2	169633925	169634325	401	*	Promoter (<=1kb)	2	169633676	169888504	254829	1	228911	ENSMUST00000109157.1	249
chr2	170218455	170219064	610	*	Distal Intergenic	2	170120719	170148103	27385	2	228913	ENSMUST00000149318.1	-70352
chr2	170219234	170219474	241	*	Distal Intergenic	2	170120719	170148103	27385	2	228913	ENSMUST00000149318.1	-71131
chr2	170219728	170220076	349	*	Distal Intergenic	2	170120719	170148103	27385	2	228913	ENSMUST00000149318.1	-71625
chr2	170220297	170220809	513	*	Distal Intergenic	2	170120719	170148103	27385	2	228913	ENSMUST00000149318.1	-72194
chr2	170220979	170221609	631	*	Distal Intergenic	2	170120719	170148103	27385	2	228913	ENSMUST00000149318.1	-72876
chr2	170222163	170222373	211	*	Distal Intergenic	2	170120719	170148103	27385	2	228913	ENSMUST00000149318.1	-74060
chr2	170287470	170287720	251	*	Distal Intergenic	2	170347931	170349740	1810	2	76960	ENSMUST00000156657.7	62020
chr2	172939029	172940570	1542	*	Promoter (<=1kb)	2	172868012	172940321	72310	2	12162	ENSMUST00000009143.7	0
chr2	173048082	173048246	165	*	Distal Intergenic	2	173023050	173034700	11651	1	56190	ENSMUST00000130430.1	25032
chr2	173585962	173586294	333	*	Exon (ENSMUST00000153162.7/100043911, exon 13 of 13)	2	173585853	173590762	4910	2	100043911	ENSMUST00000149947.7	4468
chr2	173586356	173586879	524	*	Exon (ENSMUST00000153162.7/100043911, exon 13 of 13)	2	173585853	173590762	4910	2	100043911	ENSMUST00000149947.7	3883
chr2	174074974	174075626	653	*	Promoter (<=1kb)	2	174076308	174092433	16126	1	228960	ENSMUST00000155000.7	-682
chr2	174296892	174297763	872	*	Promoter (<=1kb)	2	174297859	174302018	4160	1	14683	ENSMUST00000087877.10	-96
chr2	174297810	174299058	1249	*	Promoter (<=1kb)	2	174297859	174302018	4160	1	14683	ENSMUST00000087877.10	0
chr2	174299505	174299896	392	*	Promoter (1-2kb)	2	174297859	174346744	48886	1	14683	ENSMUST00000087876.10	1646
chr2	174299938	174300260	323	*	Promoter (2-3kb)	2	174297859	174346744	48886	1	14683	ENSMUST00000087876.10	2079
chr2	174328390	174329580	1191	*	Promoter (<=1kb)	2	174328023	174345279	17257	1	14683	ENSMUST00000148640.7	367
chr2	174673041	174673242	202	*	Intron (ENSMUST00000059452.5/100043757, intron 3 of 4)	2	174643534	174710832	67299	1	100043757	ENSMUST00000059452.5	29507
chr2	174673462	174673944	483	*	Intron (ENSMUST00000059452.5/100043757, intron 3 of 4)	2	174643534	174710832	67299	1	100043757	ENSMUST00000059452.5	29928
chr2	174674048	174674088	41	*	Intron (ENSMUST00000059452.5/100043757, intron 3 of 4)	2	174643534	174710832	67299	1	100043757	ENSMUST00000059452.5	30514
chr2	178413869	178414109	241	*	Promoter (<=1kb)	2	178411206	178414472	3267	2	228966	ENSMUST00000058678.4	363
chr2	178414185	178414407	223	*	Promoter (<=1kb)	2	178411206	178414472	3267	2	228966	ENSMUST00000058678.4	65
chr2	178414635	178414946	312	*	Promoter (<=1kb)	2	178414582	178420290	5709	1	71532	ENSMUST00000129003.1	53
chr2	179442471	179443201	731	*	Promoter (<=1kb)	2	179442622	179847704	405083	1	12561	ENSMUST00000108911.1	0
chr2	180023797	180023943	147	*	Promoter (1-2kb)	2	180024987	180035461	10475	1	241846	ENSMUST00000055485.11	-1044
chr2	180042796	180044004	1209	*	Promoter (<=1kb)	2	180042509	180070201	27693	1	269397	ENSMUST00000041126.8	287
chr2	180103999	180104466	468	*	Promoter (<=1kb)	2	180099651	180104151	4501	2	99296	ENSMUST00000163215.7	0
chr2	180225246	180226129	884	*	Promoter (<=1kb)	2	180176373	180225859	49487	2	16776	ENSMUST00000015791.5	0
chr2	180227466	180227675	210	*	Promoter (1-2kb)	2	180176373	180225859	49487	2	16776	ENSMUST00000015791.5	-1607
chr2	180333786	180333993	208	*	Promoter (<=1kb)	2	180325133	180334699	9567	2	14464	ENSMUST00000015771.2	706
chr2	180334180	180334325	146	*	Promoter (<=1kb)	2	180325133	180334699	9567	2	14464	ENSMUST00000015771.2	374
chr2	180455914	180456781	868	*	Promoter (<=1kb)	2	180456245	180474867	18623	1	108115	ENSMUST00000038259.12	0
chr2	181148084	181148227	144	*	Exon (ENSMUST00000055990.7/13628, exon 8 of 8)	2	181147653	181157014	9362	2	13628	ENSMUST00000055990.7	8787
chr2	181212397	181213253	857	*	Promoter (<=1kb)	2	181205562	181213185	7624	2	20811	ENSMUST00000016498.4	0
chr2	181319010	181319220	211	*	Promoter (<=1kb)	2	181319739	181356616	36878	1	269400	ENSMUST00000098971.10	-519
chr2	181456971	181457234	264	*	Promoter (2-3kb)	2	181424228	181459379	35152	2	72147	ENSMUST00000155535.1	2145
chr2	181457818	181459371	1554	*	Promoter (<=1kb)	2	181424228	181459379	35152	2	72147	ENSMUST00000155535.1	8
chr2	181459605	181461108	1504	*	Promoter (<=1kb)	2	181421554	181459426	37873	2	72147	ENSMUST00000146446.1	-179
chr2	181592837	181593179	343	*	Promoter (<=1kb)	2	181590523	181592803	2281	2	269401	ENSMUST00000153998.1	-34
chr2	181598471	181599570	1100	*	Promoter (<=1kb)	2	181595218	181599212	3995	2	229011	ENSMUST00000060173.8	0
chr2	181600246	181600542	297	*	Promoter (<=1kb)	2	181601316	181655651	54336	1	68879	ENSMUST00000136481.7	-774
chr2	181671121	181671469	349	*	Promoter (<=1kb)	2	181669836	181671640	1805	2	20672	ENSMUST00000054491.5	171
chr2	181679740	181681072	1333	*	Promoter (<=1kb)	2	181680310	181687347	7038	1	21400	ENSMUST00000129686.7	0
chr2	181693102	181694319	1218	*	Promoter (<=1kb)	2	181688422	181693920	5499	2	56470	ENSMUST00000108779.7	0
chr3	5211279	5211574	296	*	Intron (ENSMUST00000128815.8/72608, intron 1 of 2)	3	5218526	5413165	194640	1	80892	ENSMUST00000175866.7	-6952
chr3	5211620	5211762	143	*	Intron (ENSMUST00000128815.8/72608, intron 1 of 2)	3	5218526	5413165	194640	1	80892	ENSMUST00000175866.7	-6764
chr3	5218288	5220168	1881	*	Promoter (<=1kb)	3	5218526	5413165	194640	1	80892	ENSMUST00000175866.7	0
chr3	7366275	7367049	775	*	Promoter (<=1kb)	3	7366669	7437515	70847	1	18767	ENSMUST00000192468.1	0
chr3	7503490	7504204	715	*	Promoter (<=1kb)	3	7503486	7552075	48590	1	67306	ENSMUST00000193010.1	4
chr3	7612649	7613613	965	*	Promoter (<=1kb)	3	7573127	7612893	39767	2	16196	ENSMUST00000194184.5	0
chr3	8664703	8665014	312	*	Promoter (1-2kb)	3	8664796	8666625	1830	2	15213	ENSMUST00000192102.1	1611
chr3	8666535	8668304	1770	*	Promoter (<=1kb)	3	8663359	8667256	3898	2	15213	ENSMUST00000042412.4	0
chr3	8766448	8767980	1533	*	Distal Intergenic	3	8663359	8667256	3898	2	15213	ENSMUST00000042412.4	-99192
chr3	8963892	8964087	196	*	Promoter (<=1kb)	3	8929598	8964046	34449	2	21985	ENSMUST00000091354.11	0
chr3	9003676	9004819	1144	*	Promoter (<=1kb)	3	8925593	9004723	79131	2	21985	ENSMUST00000120143.7	0
chr3	9249833	9249995	163	*	Promoter (<=1kb)	3	9250602	9285333	34732	1	229055	ENSMUST00000155203.1	-607
chr3	9250220	9250399	180	*	Promoter (<=1kb)	3	9250602	9285333	34732	1	229055	ENSMUST00000155203.1	-203
chr3	9251192	9252232	1041	*	Promoter (<=1kb)	3	9250602	9285333	34732	1	229055	ENSMUST00000155203.1	590
chr3	9346953	9347157	205	*	Distal Intergenic	3	9403064	9436317	33254	1	320088	ENSMUST00000180874.7	-55907
chr3	9608422	9610542	2121	*	Promoter (<=1kb)	3	9427020	9610085	183066	2	170753	ENSMUST00000041124.12	0
chr3	9832718	9833157	440	*	Promoter (<=1kb)	3	9752074	9833363	81290	2	94212	ENSMUST00000163022.1	206
chr3	9833323	9833614	292	*	Promoter (<=1kb)	3	9752074	9833363	81290	2	94212	ENSMUST00000163022.1	0
chr3	9833944	9834203	260	*	Promoter (<=1kb)	3	9687479	9833679	146201	2	94212	ENSMUST00000161949.7	-265
chr3	10366796	10367388	593	*	Promoter (<=1kb)	3	10366907	10395337	28431	1	66371	ENSMUST00000029049.6	0
chr3	14578141	14579129	989	*	Promoter (<=1kb)	3	14578641	14606309	27669	1	13559	ENSMUST00000029069.12	0
chr3	14862746	14864008	1263	*	Promoter (<=1kb)	3	14863512	14865550	2039	1	12350	ENSMUST00000195575.1	0
chr3	18243017	18243351	335	*	Promoter (<=1kb)	3	18071950	18243338	171389	2	13123	ENSMUST00000035625.6	0
chr3	18243520	18243787	268	*	Promoter (<=1kb)	3	18071950	18243338	171389	2	13123	ENSMUST00000035625.6	-182
chr3	19693982	19694642	661	*	Promoter (<=1kb)	3	19693401	19695396	1996	2	12918	ENSMUST00000061294.4	754
chr3	25143738	25144121	384	*	Promoter (<=1kb)	3	24551210	25144261	593052	2	635702	ENSMUST00000204227.1	140
chr3	27182769	27183633	865	*	Promoter (<=1kb)	3	27182965	27244958	61994	1	320024	ENSMUST00000046515.14	0
chr3	27183767	27184181	415	*	Promoter (<=1kb)	3	27183004	27284608	101605	1	320024	ENSMUST00000091284.4	763
chr3	27708887	27711526	2640	*	Promoter (<=1kb)	3	27416162	27710398	294237	2	72007	ENSMUST00000195008.5	0
chr3	27938325	27939451	1127	*	Promoter (<=1kb)	3	27938695	28133239	194545	1	18805	ENSMUST00000120834.7	0
chr3	28262412	28264495	2084	*	Promoter (<=1kb)	3	28263214	28670585	407372	1	665113	ENSMUST00000160934.7	0
chr3	28781499	28782297	799	*	Promoter (<=1kb)	3	28781276	28798846	17571	1	208691	ENSMUST00000060500.8	223
chr3	28783035	28783206	172	*	Promoter (1-2kb)	3	28781276	28798846	17571	1	208691	ENSMUST00000060500.8	1759
chr3	30012202	30012544	343	*	Promoter (<=1kb)	3	29983961	30013061	29101	2	14013	ENSMUST00000170212.7	517
chr3	30012885	30013134	250	*	Promoter (<=1kb)	3	29983961	30013061	29101	2	14013	ENSMUST00000170212.7	0
chr3	30508331	30508560	230	*	Promoter (<=1kb)	3	30236569	30509487	272919	2	14013	ENSMUST00000173022.1	927
chr3	30594964	30596040	1077	*	Exon (ENSMUST00000193960.1/ENSMUST00000193960.1, exon 1 of 1)	3	30597073	30599939	2867	2	76652	ENSMUST00000047630.6	3899
chr3	30599535	30600465	931	*	Promoter (<=1kb)	3	30597073	30599939	2867	2	76652	ENSMUST00000047630.6	0
chr3	30855524	30856518	995	*	Promoter (<=1kb)	3	30855950	30879461	23512	1	71862	ENSMUST00000130294.1	0
chr3	30996152	30996633	482	*	Promoter (<=1kb)	3	30995747	31052959	57213	1	18759	ENSMUST00000108249.8	405
chr3	31061282	31061543	262	*	Distal Intergenic	3	31038966	31039028	63	1	102465610	ENSMUST00000184398.1	22316
chr3	31095343	31096335	993	*	Promoter (<=1kb)	3	31095125	31119280	24156	1	20482	ENSMUST00000117728.7	218
chr3	32364822	32366618	1797	*	Promoter (<=1kb)	3	32334792	32365678	30887	2	22401	ENSMUST00000029199.10	0
chr3	32615666	32617270	1605	*	Promoter (<=1kb)	3	32580332	32616585	36254	2	14696	ENSMUST00000155737.7	0
chr3	32817269	32818123	855	*	Promoter (<=1kb)	3	32817546	32938071	120526	1	72607	ENSMUST00000072312.11	0
chr3	33142731	33143016	286	*	Promoter (<=1kb)	3	33131566	33143076	11511	2	58869	ENSMUST00000155264.1	60
chr3	33143058	33143228	171	*	Promoter (<=1kb)	3	32949954	33143082	193129	2	58869	ENSMUST00000108226.7	0
chr3	33801000	33801342	343	*	Promoter (<=1kb)	3	33801214	33808031	6818	1	67120	ENSMUST00000196369.1	0
chr3	36474955	36475701	747	*	Promoter (<=1kb)	3	36475461	36475524	64	2	102466786	ENSMUST00000184519.1	0
chr3	36532107	36532309	203	*	Promoter (<=1kb)	3	36515625	36532384	16760	2	100503068	ENSMUST00000238836.1	75
chr3	36551906	36552326	421	*	Promoter (<=1kb)	3	36552606	36563271	10666	1	50911	ENSMUST00000155866.7	-280
chr3	36689357	36690207	851	*	Promoter (<=1kb)	3	36620482	36690167	69686	2	22065	ENSMUST00000029271.4	0
chr3	37639453	37641488	2036	*	Promoter (<=1kb)	3	37639947	37644598	4652	1	24063	ENSMUST00000108109.7	0
chr3	37654131	37654674	544	*	Distal Intergenic	3	37640080	37644598	4519	1	24063	ENSMUST00000108107.1	14051
chr3	37723960	37724109	150	*	Promoter (<=1kb)	3	37714198	37724329	10132	2	381438	ENSMUST00000108105.1	220
chr3	37724245	37724625	381	*	Promoter (<=1kb)	3	37714190	37724410	10221	2	381438	ENSMUST00000079755.4	0
chr3	38884946	38886494	1549	*	Promoter (<=1kb)	3	38886940	39011985	125046	1	329628	ENSMUST00000061260.7	-446
chr3	38887051	38887294	244	*	Promoter (<=1kb)	3	38886940	39011985	125046	1	329628	ENSMUST00000061260.7	111
chr3	38887377	38887698	322	*	Promoter (<=1kb)	3	38886940	39011985	125046	1	329628	ENSMUST00000061260.7	437
chr3	38887814	38888165	352	*	Promoter (<=1kb)	3	38886940	39011985	125046	1	329628	ENSMUST00000061260.7	874
chr3	40531386	40532009	624	*	Promoter (<=1kb)	3	40531286	40654616	123331	1	380614	ENSMUST00000061590.5	100
chr3	40744108	40744385	278	*	Promoter (<=1kb)	3	40744495	40757069	12575	1	18415	ENSMUST00000203904.2	-110
chr3	40948787	40949357	571	*	Promoter (<=1kb)	3	40949828	40977782	27955	1	214048	ENSMUST00000048490.12	-471
chr3	49757012	49757189	178	*	Promoter (<=1kb)	3	49743298	49757285	13988	2	73173	ENSMUST00000191794.1	96
chr3	51396214	51397179	966	*	Promoter (<=1kb)	3	51388412	51396526	8115	2	67749	ENSMUST00000108046.7	0
chr3	51560036	51561681	1646	*	Promoter (<=1kb)	3	51515319	51560879	45561	2	73251	ENSMUST00000037141.8	0
chr3	51701411	51701846	436	*	Intron (ENSMUST00000118075.6/433586, intron 1 of 3)	3	51681622	51682677	1056	1	211666	ENSMUST00000195423.1	19789
chr3	51888806	51889059	254	*	Intron (ENSMUST00000121440.3/433586, intron 1 of 4)	3	51685907	51796536	110630	2	433586	ENSMUST00000118075.6	-92270
chr3	52007469	52007966	498	*	Intron (ENSMUST00000121440.3/433586, intron 1 of 4)	3	51685907	52105076	419170	2	433586	ENSMUST00000121440.3	97110
chr3	52069702	52070127	426	*	Intron (ENSMUST00000121440.3/433586, intron 1 of 4)	3	51685907	52105076	419170	2	433586	ENSMUST00000121440.3	34949
chr3	52101394	52101958	565	*	Intron (ENSMUST00000121440.3/433586, intron 1 of 4)	3	51685907	52105076	419170	2	433586	ENSMUST00000121440.3	3118
chr3	52102813	52104192	1380	*	Promoter (<=1kb)	3	51685907	52105076	419170	2	433586	ENSMUST00000121440.3	884
chr3	52104514	52104905	392	*	Promoter (<=1kb)	3	51685907	52105076	419170	2	433586	ENSMUST00000121440.3	171
chr3	52196130	52196333	204	*	Intron (ENSMUST00000193679.1/ENSMUST00000193679.1, intron 2 of 3)	3	52268336	52353221	84886	1	56458	ENSMUST00000053764.6	-72003
chr3	52266709	52268119	1411	*	Promoter (<=1kb)	3	52268336	52353221	84886	1	56458	ENSMUST00000053764.6	-217
chr3	52268234	52270648	2415	*	Promoter (<=1kb)	3	52268336	52353221	84886	1	56458	ENSMUST00000053764.6	0
chr3	53041203	53041914	712	*	Promoter (<=1kb)	3	53041528	53261679	220152	1	108927	ENSMUST00000059562.13	0
chr3	53656478	53657466	989	*	Promoter (<=1kb)	3	53513938	53657355	143418	2	242022	ENSMUST00000091137.5	0
chr3	53657558	53657799	242	*	Promoter (<=1kb)	3	53513938	53657355	143418	2	242022	ENSMUST00000091137.5	-203
chr3	53657996	53658303	308	*	Promoter (<=1kb)	3	53513938	53657355	143418	2	242022	ENSMUST00000091137.5	-641
chr3	54755569	54756018	450	*	Promoter (<=1kb)	3	54755582	54801257	45676	1	55994	ENSMUST00000029371.2	0
chr3	54914967	54915503	537	*	Promoter (<=1kb)	3	54897068	54915031	17964	2	329641	ENSMUST00000162201.1	0
chr3	54915569	54916160	592	*	Promoter (<=1kb)	3	54897071	54915887	18817	2	329641	ENSMUST00000070342.3	0
chr3	55055290	55055457	168	*	Promoter (<=1kb)	3	55050586	55055482	4897	2	12427	ENSMUST00000199144.4	25
chr3	55787487	55787911	425	*	Promoter (<=1kb)	3	55778722	55787945	9224	2	26422	ENSMUST00000199126.1	34
chr3	56182920	56184113	1194	*	Promoter (<=1kb)	3	55625195	56183701	558507	2	26422	ENSMUST00000029374.7	0
chr3	57574756	57576515	1760	*	Promoter (<=1kb)	3	57455649	57575828	120180	2	97064	ENSMUST00000029380.13	0
chr3	57846722	57848260	1539	*	Promoter (<=1kb)	3	57841895	57848079	6185	2	18645	ENSMUST00000066882.9	0
chr3	58636450	58637076	627	*	Promoter (<=1kb)	3	58616300	58637207	20908	2	545527	ENSMUST00000041115.6	131
chr3	58690230	58692452	2223	*	Promoter (<=1kb)	3	58674938	58692400	17463	2	20439	ENSMUST00000070368.7	0
chr3	58692498	58692861	364	*	Promoter (<=1kb)	3	58692589	58788524	95936	1	71301	ENSMUST00000203879.2	0
chr3	59005604	59007451	1848	*	Promoter (<=1kb)	3	59005825	59094888	89064	1	329650	ENSMUST00000040846.14	0
chr3	61002022	61002389	368	*	Promoter (<=1kb)	3	61002795	61008979	6185	1	18441	ENSMUST00000029331.6	-406
chr3	61002787	61004270	1484	*	Promoter (<=1kb)	3	61002795	61008979	6185	1	18441	ENSMUST00000029331.6	0
chr3	61362958	61363866	909	*	Promoter (1-2kb)	3	61361638	61368430	6793	1	74012	ENSMUST00000049064.3	1320
chr3	61363908	61364319	412	*	Promoter (2-3kb)	3	61361638	61368430	6793	1	74012	ENSMUST00000049064.3	2270
chr3	61364968	61365806	839	*	5' UTR	3	61361638	61368430	6793	1	74012	ENSMUST00000049064.3	3330
chr3	62338888	62339903	1016	*	Promoter (<=1kb)	3	62338999	62379719	40721	1	622434	ENSMUST00000163008.7	0
chr3	63898715	63899494	780	*	Promoter (<=1kb)	3	63696731	63899472	202742	2	269437	ENSMUST00000177143.7	0
chr3	65527617	65528258	642	*	Promoter (<=1kb)	3	65528410	65555518	27109	1	99929	ENSMUST00000047906.9	-152
